time,lane_exit_A,lane_exit_B,lane_exit_C,lane_exit_D
49941,12.31,5.05,7.9,18.03
49942,12.31,5.05,7.9,18.03
49943,12.31,5.05,7.9,18.03
49944,12.31,5.05,7.9,18.03
49945,12.31,4.05,7.9,18.41
49946,12.31,4.05,7.9,18.41
49947,12.31,4.05,7.9,18.41
49948,12.31,4.05,7.9,18.41
49949,12.31,4.05,7.9,18.41
49950,12.31,4.1,7.9,18.41
49951,12.31,4.1,7.9,18.41
49952,12.31,4.1,7.9,17.64
49953,12.31,4.1,7.9,17.64
49954,12.31,4.1,7.9,17.64
49955,12.31,5.3,7.9,18.06
49956,12.31,5.3,7.9,18.06
49957,12.31,5.3,7.9,18.06
49958,12.31,5.3,7.9,18.06
49959,12.31,5.3,9.85,18.06
49960,12.31,5.3,9.85,18.06
49961,12.31,5.3,9.85,18.06
49962,12.31,5.3,9.85,18.06
49963,12.31,5.3,9.85,18.06
49964,12.31,5.3,9.85,18.06
49965,12.31,5.3,9.85,18.06
49966,12.31,5.3,9.85,18.06
49967,12.31,4.76,9.85,18.06
49968,12.31,4.76,9.85,18.06
49969,12.31,4.76,9.85,18.06
49970,12.31,4.76,9.85,18.06
49971,12.31,4.23,9.85,18.06
49972,12.31,4.23,9.85,18.06
49973,12.31,4.23,9.85,18.06
49974,12.31,4.23,9.85,18.06
49975,12.31,4.23,9.85,18.06
49976,12.31,4.23,9.85,18.06
49977,12.31,4.23,9.85,18.06
49978,12.31,4.23,9.85,18.06
49979,12.31,4.23,9.85,18.06
49980,12.31,4.28,9.85,18.06
49981,12.31,4.28,9.85,18.06
49982,12.31,4.28,9.85,18.06
49983,12.31,4.28,9.85,18.06
49984,12.31,3.88,9.85,18.06
49985,12.31,3.88,9.85,18.06
49986,12.31,3.88,9.85,18.06
49987,12.31,3.88,9.85,18.06
49988,12.31,3.88,9.85,18.06
49989,12.31,3.88,9.85,18.06
49990,12.31,3.88,9.85,18.06
49991,12.31,3.88,9.85,18.06
49992,12.31,4.15,9.85,18.06
49993,12.31,4.15,9.85,18.06
49994,12.31,4.15,9.85,18.06
49995,12.31,4.15,9.85,18.06
49996,12.31,4.15,9.85,18.06
49997,12.31,4.13,9.85,18.06
49998,12.31,4.13,9.85,18.06
49999,12.31,4.13,9.85,18.06
50000,12.31,4.13,9.85,18.06
50001,12.31,4.13,9.85,18.06
50002,12.31,4.13,9.85,18.06
50003,12.31,4.13,8.98,18.06
50004,12.31,4.13,8.98,18.06
50005,12.31,4.13,8.98,18.06
50006,12.31,4.13,8.98,18.06
50007,12.31,4.13,8.98,18.06
50008,12.31,4.13,8.98,18.06
50009,12.31,3.85,8.98,18.06
50010,12.31,3.85,8.98,18.06
50011,12.31,3.85,8.98,18.06
50012,12.31,3.85,8.98,18.06
50013,12.31,3.85,8.98,18.06
50014,12.31,3.85,8.98,18.06
50015,12.31,3.85,8.98,18.06
50016,12.31,3.85,8.98,18.06
50017,12.31,3.85,8.98,18.06
50018,12.31,3.85,8.98,18.06
50019,12.31,3.85,8.98,15.44
50020,12.31,3.85,8.98,15.44
50021,12.31,3.85,8.98,15.44
50022,12.31,3.85,8.98,15.44
50023,12.31,3.85,8.98,15.44
50024,12.31,3.85,8.98,15.45
50025,12.31,3.85,8.98,15.45
50026,12.31,4.07,8.98,15.45
50027,12.31,4.07,8.98,15.45
50028,12.31,4.07,8.98,15.45
50029,12.31,4.07,8.98,15.45
50030,12.31,4.07,8.98,15.45
50031,12.31,4.42,8.98,15.45
50032,12.31,4.42,8.98,15.45
50033,12.31,4.42,8.98,15.45
50034,12.31,4.42,8.98,15.45
50035,12.31,4.42,8.98,15.45
50036,12.31,4.42,8.98,15.45
50037,12.31,4.57,8.98,15.45
50038,12.31,4.57,8.98,15.45
50039,12.31,4.57,8.98,15.45
50040,10.37,4.57,8.98,15.45
50041,10.37,4.57,8.98,15.45
50042,10.37,4.57,8.98,15.45
50043,10.37,4.57,8.98,15.45
50044,10.37,4.57,8.98,15.45
50045,10.37,3.98,8.98,15.45
50046,10.37,3.98,8.98,15.45
50047,10.37,3.98,8.98,15.45
50048,10.37,3.98,8.98,14.69
50049,10.37,3.98,8.98,14.69
50050,10.37,3.98,8.98,14.69
50051,10.37,3.98,8.98,14.69
50052,10.37,4.0,8.98,14.69
50053,10.37,4.0,8.98,14.69
50054,10.37,4.0,8.98,15.08
50055,10.37,4.0,8.98,15.08
50056,10.37,4.0,8.98,15.08
50057,10.37,4.0,8.98,15.09
50058,10.37,4.83,8.98,15.09
50059,10.37,4.83,8.98,15.09
50060,10.37,4.83,8.98,15.09
50061,10.37,4.83,8.98,15.25
50062,10.37,4.83,8.98,15.25
50063,10.37,4.83,8.98,15.25
50064,10.37,4.83,8.98,15.37
50065,10.37,4.01,8.98,15.37
50066,10.37,4.01,8.98,15.37
50067,10.37,4.01,8.98,15.37
50068,10.37,4.01,8.98,15.37
50069,10.37,4.7,8.98,15.37
50070,10.37,4.7,8.98,15.37
50071,10.37,4.7,7.7,14.77
50072,10.37,4.7,7.7,14.77
50073,10.37,4.7,7.7,14.77
50074,10.37,4.7,7.7,14.77
50075,10.37,4.7,8.2,15.1
50076,10.37,4.27,8.2,15.1
50077,10.37,4.27,8.2,15.1
50078,10.37,4.27,8.2,15.57
50079,10.37,4.27,8.2,15.57
50080,10.37,4.27,8.2,15.57
50081,10.37,4.27,8.2,15.57
50082,10.37,4.13,8.2,15.57
50083,10.37,4.13,8.2,14.05
50084,10.37,4.13,8.2,14.05
50085,10.37,4.13,8.2,14.05
50086,10.37,4.13,8.2,14.93
50087,10.37,4.13,8.2,14.93
50088,10.37,4.13,8.2,14.93
50089,10.37,4.13,8.2,14.93
50090,10.37,4.13,8.2,15.46
50091,10.37,4.13,8.2,15.46
50092,10.37,4.13,8.2,15.46
50093,10.37,4.13,8.2,15.64
50094,10.37,4.13,8.2,15.64
50095,10.37,4.96,8.2,15.64
50096,10.37,4.96,8.2,15.64
50097,10.37,4.96,8.2,15.64
50098,10.37,4.96,8.2,15.64
50099,10.37,4.96,8.2,15.64
50100,10.37,4.96,8.2,15.64
50101,10.37,4.96,8.2,15.64
50102,10.37,4.96,8.2,15.64
50103,10.37,4.96,8.2,15.64
50104,10.37,4.96,8.2,15.64
50105,10.37,4.96,8.2,15.64
50106,10.37,4.45,8.2,15.64
50107,10.37,4.45,8.2,15.64
50108,10.37,4.45,8.2,15.64
50109,10.37,4.45,8.2,15.64
50110,10.37,4.45,8.2,15.64
50111,10.37,4.35,8.2,15.64
50112,12.1,4.35,8.2,15.64
50113,12.1,4.35,8.2,15.64
50114,12.1,4.35,8.78,15.64
50115,12.1,4.35,8.78,15.64
50116,10.99,4.35,8.78,15.64
50117,10.99,4.35,7.6,15.64
50118,10.99,4.35,7.6,15.64
50119,10.99,4.35,7.6,18.53
50120,10.99,4.35,7.6,18.53
50121,12.17,5.42,7.6,18.53
50122,12.17,5.42,7.6,18.53
50123,12.17,5.42,7.6,22.89
50124,12.17,5.42,7.6,22.89
50125,12.17,5.42,7.6,22.89
50126,11.93,5.42,7.6,22.89
50127,11.93,5.42,7.6,22.89
50128,11.93,4.87,7.6,22.89
50129,11.93,4.87,7.6,22.89
50130,11.93,4.87,7.6,22.89
50131,11.93,4.87,7.6,22.89
50132,10.46,4.87,7.6,22.89
50133,10.46,4.7,7.6,22.89
50134,10.46,4.7,7.6,22.89
50135,10.46,4.7,7.6,22.89
50136,10.46,4.7,7.6,22.89
50137,10.46,4.75,7.6,22.89
50138,10.46,4.75,7.6,22.89
50139,10.46,4.75,7.6,22.89
50140,10.46,4.75,7.6,22.89
50141,10.46,4.75,7.6,20.87
50142,10.46,4.75,7.6,20.87
50143,10.46,4.2,7.6,20.87
50144,10.46,4.2,7.6,20.87
50145,10.46,4.2,7.6,20.87
50146,10.46,4.2,7.6,20.87
50147,10.46,4.2,7.6,20.87
50148,10.46,4.2,7.6,20.87
50149,10.46,4.2,7.6,20.87
50150,10.46,4.58,7.6,20.87
50151,10.46,4.58,7.6,20.87
50152,10.46,4.58,7.6,20.87
50153,10.46,4.58,7.6,20.87
50154,10.46,4.58,7.6,20.87
50155,10.46,4.14,7.6,20.87
50156,10.46,4.14,7.6,20.87
50157,10.46,4.14,7.6,20.87
50158,10.46,4.14,7.6,20.87
50159,10.46,4.14,7.6,18.35
50160,10.46,4.14,7.6,18.35
50161,10.46,4.14,7.6,18.35
50162,10.46,4.77,7.6,18.35
50163,10.46,4.77,7.6,18.35
50164,10.46,4.77,7.6,18.35
50165,10.46,4.77,7.6,16.69
50166,10.46,5.51,7.6,16.69
50167,10.46,5.51,7.6,16.69
50168,10.46,5.51,7.6,16.25
50169,10.46,5.51,7.6,16.25
50170,10.46,5.51,7.6,16.25
50171,10.46,5.51,7.6,16.25
50172,10.46,5.51,7.6,16.25
50173,14.36,4.35,7.6,16.25
50174,14.36,4.35,7.6,16.25
50175,14.36,4.35,7.6,16.25
50176,14.36,4.35,7.6,16.25
50177,14.36,4.35,7.6,16.25
50178,14.36,4.35,7.6,16.25
50179,14.36,4.35,7.6,16.25
50180,14.36,4.35,7.6,16.25
50181,14.36,5.23,7.6,16.25
50182,14.36,5.23,7.6,16.25
50183,14.36,5.23,7.6,16.25
50184,14.36,5.23,7.6,16.25
50185,14.36,5.23,7.6,16.25
50186,14.36,5.23,7.6,16.25
50187,14.36,5.23,7.6,16.25
50188,13.93,5.23,7.6,16.25
50189,13.93,5.23,7.6,16.25
50190,13.93,5.23,7.6,16.25
50191,13.93,5.23,7.6,16.25
50192,13.93,5.23,7.6,16.25
50193,13.93,4.57,7.6,16.25
50194,13.93,4.57,7.6,16.25
50195,13.93,4.57,7.6,16.25
50196,13.93,4.57,7.6,16.25
50197,13.93,4.57,7.6,16.25
50198,13.93,4.57,7.6,16.25
50199,13.93,4.57,7.6,16.25
50200,13.93,4.57,7.6,16.25
50201,13.93,4.57,7.6,16.25
50202,13.93,5.26,7.6,16.25
50203,13.93,5.26,7.6,16.25
50204,13.93,5.26,7.6,16.25
50205,13.93,5.26,7.6,16.25
50206,13.93,5.45,7.6,16.25
50207,13.93,5.45,7.6,16.25
50208,13.93,5.45,7.6,16.25
50209,13.93,5.45,7.6,16.25
50210,13.93,5.45,7.6,16.25
50211,13.93,5.45,7.6,16.25
50212,13.93,5.45,7.6,16.25
50213,13.93,5.45,7.6,16.25
50214,13.93,5.45,7.6,16.25
50215,13.93,5.45,7.6,16.25
50216,13.93,5.45,7.6,16.25
50217,13.93,5.45,7.6,16.25
50218,13.93,5.45,7.6,16.25
50219,13.93,5.45,7.6,14.64
50220,13.93,5.45,7.6,14.64
50221,13.93,5.16,7.6,14.64
50222,13.93,5.16,7.6,14.2
50223,13.93,5.16,7.6,14.2
50224,13.93,5.16,7.6,14.2
50225,13.93,5.16,7.6,14.2
50226,13.93,5.16,7.6,14.2
50227,13.93,5.58,7.6,14.2
50228,13.93,5.58,7.6,14.2
50229,13.93,5.58,7.6,14.2
50230,13.93,5.58,7.6,14.2
50231,13.93,5.0,7.6,14.2
50232,13.93,5.0,7.6,14.2
50233,13.93,5.0,7.6,14.2
50234,13.93,5.0,7.6,14.2
50235,13.93,5.0,7.6,14.2
50236,13.93,5.0,7.6,14.2
50237,13.93,4.54,7.6,14.2
50238,13.93,4.54,7.6,14.2
50239,13.93,4.54,7.6,14.2
50240,13.93,4.54,7.6,14.2
50241,13.93,4.54,7.6,13.92
50242,13.93,4.54,7.6,13.92
50243,13.93,4.54,7.6,13.92
50244,13.93,5.06,7.6,12.69
50245,13.93,5.06,7.6,12.69
50246,13.93,5.06,7.6,12.69
50247,13.93,5.06,7.6,12.69
50248,13.93,5.06,7.6,13.91
50249,13.93,5.06,7.6,13.91
50250,13.93,5.06,7.6,13.91
50251,13.93,5.06,7.6,13.91
50252,13.93,4.82,7.6,13.4
50253,13.93,4.82,7.6,13.4
50254,13.93,4.82,7.6,13.4
50255,13.93,4.82,7.6,12.93
50256,13.93,4.82,7.6,12.93
50257,13.93,4.82,7.6,12.93
50258,13.93,4.82,7.6,12.93
50259,13.93,4.82,7.6,12.93
50260,13.93,4.82,7.6,12.93
50261,13.93,4.82,7.6,13.25
50262,13.93,4.82,7.6,13.25
50263,13.93,4.82,7.6,13.25
50264,13.93,4.82,7.6,13.25
50265,13.93,4.82,7.6,13.25
50266,13.93,4.24,7.6,13.25
50267,13.93,4.24,7.6,13.25
50268,13.93,4.24,7.6,13.25
50269,13.93,4.24,7.6,13.25
50270,13.93,4.24,7.6,13.25
50271,13.93,5.09,7.6,13.54
50272,13.93,5.09,7.6,13.54
50273,13.93,5.09,7.6,13.54
50274,13.93,5.09,7.6,13.54
50275,13.93,3.86,7.6,13.54
50276,13.93,3.86,7.6,12.81
50277,13.93,3.86,7.6,12.81
50278,13.93,3.86,7.95,12.81
50279,13.93,3.86,7.95,12.81
50280,13.93,4.78,7.95,14.47
50281,13.93,4.78,7.95,14.47
50282,13.93,4.78,7.95,14.47
50283,13.93,4.78,7.95,14.47
50284,13.93,4.78,8.29,14.47
50285,13.93,4.0,8.29,13.64
50286,13.93,4.0,8.29,13.64
50287,13.93,4.0,8.29,13.64
50288,13.93,4.0,8.29,13.64
50289,13.93,4.0,8.29,13.64
50290,13.93,4.33,8.29,13.64
50291,13.93,4.33,8.29,12.74
50292,13.93,4.33,8.29,12.74
50293,13.93,4.33,8.29,12.74
50294,13.93,4.33,8.29,12.74
50295,13.93,4.75,8.29,12.74
50296,13.93,4.75,8.29,12.74
50297,13.93,4.75,8.29,13.08
50298,13.93,4.75,8.29,13.08
50299,13.93,4.75,8.29,13.08
50300,13.93,4.28,8.29,13.08
50301,13.93,4.28,8.29,13.08
50302,13.93,4.28,8.29,13.08
50303,13.93,4.28,8.29,13.17
50304,13.93,4.28,8.29,13.17
50305,13.93,4.28,8.29,13.17
50306,13.93,4.28,8.29,13.17
50307,13.93,4.28,8.29,13.17
50308,13.93,4.28,8.29,13.17
50309,13.93,4.28,8.29,13.42
50310,13.93,4.28,8.29,13.42
50311,13.93,4.28,8.29,13.42
50312,13.93,4.28,8.29,13.42
50313,13.93,4.28,8.29,13.4
50314,13.93,4.28,8.29,13.4
50315,13.93,4.22,8.29,13.4
50316,13.93,4.22,8.29,13.4
50317,13.93,4.22,8.29,13.42
50318,13.93,4.22,8.29,13.42
50319,13.93,4.22,8.29,13.42
50320,13.93,4.89,8.29,13.42
50321,13.93,4.89,8.29,13.42
50322,13.93,4.89,8.29,13.42
50323,13.93,4.89,8.29,13.42
50324,13.93,4.89,8.29,13.42
50325,13.93,4.89,8.29,19.95
50326,13.93,4.89,8.29,19.95
50327,13.93,4.89,8.29,19.95
50328,13.93,3.97,8.29,19.95
50329,13.93,3.97,8.29,19.95
50330,13.93,3.97,8.29,19.95
50331,13.93,3.97,8.29,19.95
50332,13.93,3.97,8.29,19.95
50333,13.93,3.97,8.29,19.95
50334,13.93,3.92,8.29,19.95
50335,14.32,3.92,8.29,19.95
50336,14.32,3.92,8.29,19.95
50337,14.32,3.92,8.29,19.95
50338,14.32,3.92,8.29,19.95
50339,14.32,3.03,8.29,19.95
50340,14.32,3.03,8.29,19.95
50341,14.32,3.03,8.29,19.95
50342,14.32,3.03,8.29,19.95
50343,14.32,3.03,8.29,19.95
50344,14.32,3.03,8.29,19.95
50345,14.32,3.03,8.29,19.95
50346,14.32,4.33,8.29,19.15
50347,14.32,4.33,8.29,19.15
50348,14.32,4.33,8.29,19.15
50349,14.32,4.33,8.29,19.07
50350,14.32,4.33,8.29,19.07
50351,14.32,4.33,8.29,19.07
50352,14.32,4.33,8.29,19.07
50353,14.32,3.76,8.29,19.07
50354,14.32,3.76,8.29,19.07
50355,14.32,3.76,8.29,19.07
50356,14.32,3.76,8.29,19.07
50357,14.32,3.76,8.29,19.07
50358,14.32,4.21,8.29,19.07
50359,14.32,4.21,8.29,19.07
50360,14.32,4.21,8.29,19.07
50361,14.32,4.21,8.29,19.07
50362,14.32,4.21,8.29,19.07
50363,14.32,4.21,8.29,19.07
50364,14.32,4.21,8.29,19.07
50365,14.32,4.24,8.29,19.07
50366,14.32,4.24,8.29,19.07
50367,14.32,4.24,8.29,19.07
50368,14.32,4.24,8.29,19.07
50369,14.32,4.24,8.29,19.07
50370,14.32,4.24,8.29,19.07
50371,14.32,4.24,8.29,19.07
50372,10.21,4.28,8.29,19.07
50373,10.21,4.28,8.29,19.07
50374,10.21,4.28,8.29,19.07
50375,10.21,4.28,8.29,19.07
50376,10.69,4.28,8.29,19.07
50377,10.69,4.28,8.29,19.07
50378,10.69,4.74,8.29,19.07
50379,10.69,4.74,8.29,19.07
50380,10.69,4.74,8.29,19.07
50381,10.69,4.74,8.29,19.07
50382,10.69,4.74,8.29,19.07
50383,10.69,4.74,8.29,19.07
50384,10.69,4.74,8.29,19.07
50385,10.69,4.74,8.29,19.07
50386,10.69,4.24,8.29,19.07
50387,10.69,4.24,8.29,19.07
50388,10.69,4.24,8.29,19.07
50389,10.69,4.24,8.29,19.07
50390,10.69,4.24,8.29,19.07
50391,10.69,4.83,8.29,19.07
50392,10.69,4.83,8.29,19.07
50393,10.69,4.83,8.29,19.07
50394,10.69,4.83,8.29,19.07
50395,10.69,4.83,8.29,19.07
50396,10.69,3.86,8.29,19.07
50397,10.69,3.86,8.29,19.07
50398,10.69,3.86,8.29,19.07
50399,10.69,3.86,8.29,19.07
50400,10.69,3.86,8.29,19.07
50401,10.69,3.86,8.29,19.07
50402,10.69,4.11,8.29,19.07
50403,10.69,4.11,8.29,19.07
50404,10.69,4.11,8.29,19.07
50405,10.69,4.11,8.29,19.07
50406,10.69,4.11,8.29,19.07
50407,10.69,5.07,8.29,19.07
50408,10.69,5.07,8.29,19.07
50409,10.69,5.07,8.29,19.07
50410,10.69,5.07,8.29,19.07
50411,10.69,5.07,8.29,19.07
50412,10.69,5.07,8.29,19.07
50413,10.69,4.8,8.29,19.07
50414,10.69,4.8,8.29,19.07
50415,10.69,4.8,8.29,19.07
50416,10.69,4.8,8.29,19.07
50417,10.69,4.8,8.29,19.07
50418,10.69,5.43,8.29,19.07
50419,10.69,5.43,8.29,19.07
50420,10.69,5.43,8.29,16.12
50421,10.69,5.43,8.29,16.12
50422,10.69,5.43,8.29,16.12
50423,10.69,5.43,8.29,16.12
50424,10.69,5.43,8.29,16.12
50425,10.69,5.43,8.29,16.12
50426,10.69,5.43,8.29,16.12
50427,10.69,5.43,8.29,16.08
50428,10.69,5.43,8.29,16.08
50429,10.69,4.97,8.29,16.08
50430,10.69,4.97,8.29,16.08
50431,10.69,4.97,8.29,16.73
50432,10.69,4.97,8.29,16.73
50433,10.69,4.82,8.29,16.73
50434,10.69,4.82,8.29,16.73
50435,10.69,4.82,8.29,16.73
50436,10.69,4.82,8.29,16.73
50437,10.69,4.82,8.29,16.73
50438,10.69,4.82,8.29,16.76
50439,10.69,4.82,8.29,16.76
50440,10.69,4.82,8.29,16.76
50441,10.69,4.82,8.29,16.51
50442,10.69,4.82,8.29,16.51
50443,10.69,4.82,8.29,16.51
50444,10.69,4.82,8.29,16.51
50445,10.69,4.82,8.29,18.02
50446,10.69,4.47,8.29,18.02
50447,10.69,4.47,8.29,18.02
50448,10.69,4.47,8.29,18.02
50449,10.69,4.47,8.29,16.58
50450,10.69,4.47,8.29,16.58
50451,10.69,4.47,8.29,16.58
50452,10.69,4.47,8.29,16.58
50453,10.69,4.81,8.29,17.82
50454,10.69,4.81,8.29,17.82
50455,10.69,4.81,8.29,17.82
50456,10.69,4.81,8.29,17.82
50457,10.69,4.81,8.29,17.82
50458,10.69,4.81,8.29,16.08
50459,10.69,4.81,8.29,16.08
50460,10.69,4.74,8.29,16.08
50461,10.69,4.74,8.12,16.08
50462,10.69,4.74,8.12,17.07
50463,10.69,4.74,8.12,17.07
50464,10.69,4.74,8.12,17.07
50465,10.69,4.74,8.12,17.07
50466,10.69,5.38,8.03,17.07
50467,10.69,5.38,8.03,17.07
50468,10.69,5.38,8.03,19.62
50469,10.69,5.38,8.03,19.62
50470,10.69,4.44,8.03,19.62
50471,10.69,4.44,8.03,19.62
50472,10.69,4.44,8.03,19.62
50473,10.69,4.44,8.03,19.62
50474,10.69,4.44,8.03,19.62
50475,10.69,4.44,8.03,19.62
50476,10.69,4.44,8.03,19.62
50477,10.69,4.44,8.03,19.62
50478,10.69,4.44,8.03,19.62
50479,10.69,4.44,8.03,19.62
50480,10.69,4.44,8.03,19.62
50481,10.69,4.44,8.03,19.62
50482,10.69,5.55,8.03,19.62
50483,10.69,5.55,8.03,19.62
50484,10.69,5.55,8.03,19.62
50485,10.69,5.55,8.03,15.66
50486,10.69,5.67,8.03,15.66
50487,10.69,5.67,8.03,15.66
50488,10.69,5.67,8.03,15.66
50489,10.69,5.67,7.7,15.66
50490,10.69,5.67,7.7,15.66
50491,10.69,4.93,7.7,17.61
50492,10.69,4.93,7.7,17.61
50493,10.69,4.93,8.59,17.61
50494,10.69,4.93,8.59,17.61
50495,10.69,4.93,8.59,17.61
50496,10.69,4.93,8.59,17.61
50497,10.69,4.93,8.59,17.61
50498,10.69,4.93,9.84,17.61
50499,10.69,4.93,9.84,17.61
50500,10.69,4.93,9.84,17.61
50501,10.69,4.93,9.84,17.61
50502,10.69,4.93,9.84,17.61
50503,10.69,5.5,9.84,18.05
50504,10.69,5.5,9.84,18.05
50505,10.69,5.5,9.84,18.05
50506,10.69,5.5,9.84,18.05
50507,10.69,5.5,9.84,18.05
50508,10.69,5.69,9.84,18.05
50509,10.69,5.69,9.84,18.05
50510,10.69,5.69,9.84,18.05
50511,10.69,5.69,9.84,18.05
50512,10.69,5.69,9.84,18.05
50513,10.69,5.69,9.84,18.05
50514,10.69,5.69,9.84,18.05
50515,10.69,5.69,9.84,18.05
50516,10.69,4.73,9.84,18.05
50517,10.69,4.73,9.84,18.05
50518,10.69,4.73,9.84,18.05
50519,10.69,4.73,9.84,18.05
50520,10.69,4.73,9.84,18.05
50521,10.69,6.03,9.84,18.05
50522,10.69,6.03,9.84,18.05
50523,10.69,6.03,9.84,18.05
50524,10.69,6.03,9.84,18.05
50525,10.69,6.03,9.84,18.05
50526,10.69,6.03,9.84,18.05
50527,10.69,5.18,9.84,18.05
50528,10.69,5.18,9.84,18.05
50529,10.69,5.18,9.84,15.67
50530,13.89,5.18,9.84,15.67
50531,13.89,5.18,9.84,15.67
50532,13.89,5.26,9.84,15.33
50533,13.89,5.26,9.84,15.33
50534,13.89,5.26,9.84,15.33
50535,14.53,5.26,9.84,15.33
50536,14.53,5.26,9.84,15.84
50537,14.53,5.26,9.84,15.84
50538,14.53,5.26,9.84,15.84
50539,14.53,5.26,9.84,15.84
50540,14.53,5.26,9.84,15.96
50541,14.53,5.69,9.84,15.96
50542,14.53,5.69,9.84,15.96
50543,14.53,5.69,9.84,15.96
50544,14.53,5.69,9.84,16.6
50545,14.53,5.69,9.84,16.6
50546,14.53,5.69,9.84,16.6
50547,14.53,5.69,9.84,16.6
50548,14.53,5.69,9.84,16.43
50549,14.53,5.69,9.84,16.43
50550,14.53,5.69,9.84,16.43
50551,14.53,5.69,9.84,16.43
50552,14.53,5.69,9.84,16.06
50553,13.87,5.69,9.84,16.06
50554,13.87,5.69,9.84,16.06
50555,13.87,5.69,9.84,16.06
50556,13.87,5.69,9.84,16.28
50557,13.87,5.69,9.84,16.28
50558,13.87,5.69,9.84,16.28
50559,13.87,5.69,9.84,16.28
50560,13.87,5.69,9.84,16.28
50561,13.87,5.69,9.84,16.28
50562,13.87,5.69,9.84,16.28
50563,13.87,5.69,9.84,15.85
50564,13.87,5.69,9.84,15.85
50565,13.87,5.69,9.84,15.85
50566,13.87,6.05,9.84,15.85
50567,13.87,6.05,9.84,15.85
50568,13.87,6.05,9.84,15.85
50569,13.87,6.05,9.84,15.85
50570,13.87,6.05,9.84,15.85
50571,13.87,6.05,9.84,15.85
50572,13.87,6.05,9.84,15.85
50573,13.87,6.05,9.84,15.85
50574,13.87,5.93,9.84,15.85
50575,13.87,5.93,9.84,15.85
50576,16.06,5.93,9.84,15.85
50577,16.06,5.93,9.84,15.85
50578,16.06,5.93,9.84,15.85
50579,16.06,5.93,9.84,15.85
50580,16.06,6.23,9.84,15.85
50581,16.06,6.23,9.84,15.85
50582,16.06,6.23,9.84,15.85
50583,16.06,6.23,9.84,15.85
50584,16.06,6.23,9.84,15.85
50585,16.06,6.44,9.84,15.85
50586,16.06,6.44,9.84,15.85
50587,16.06,6.44,9.84,15.85
50588,16.06,6.44,9.84,15.28
50589,16.06,6.44,9.84,15.28
50590,16.06,6.44,9.84,15.28
50591,16.06,6.44,9.84,14.43
50592,16.06,5.58,9.84,14.43
50593,16.06,5.58,9.84,14.43
50594,16.06,5.58,9.84,14.43
50595,16.06,5.58,9.84,14.43
50596,16.06,5.58,9.84,14.54
50597,16.06,5.4,9.84,14.54
50598,16.06,5.4,9.84,14.54
50599,16.06,5.4,9.84,14.54
50600,16.06,5.4,9.84,14.54
50601,16.06,5.4,9.84,14.96
50602,16.06,4.98,9.84,14.96
50603,16.06,4.98,9.84,14.96
50604,16.06,4.98,9.84,14.96
50605,16.06,4.98,9.84,14.4
50606,16.06,4.98,9.84,14.4
50607,16.06,4.98,9.84,14.4
50608,16.06,4.98,9.84,14.4
50609,16.06,4.98,9.84,15.66
50610,16.06,5.55,9.84,15.66
50611,12.65,5.55,9.84,15.66
50612,12.65,5.55,9.84,15.66
50613,12.65,5.55,9.84,15.66
50614,12.65,4.93,9.84,15.66
50615,12.38,4.93,7.94,15.66
50616,12.38,4.93,7.94,14.34
50617,12.38,4.93,7.94,14.34
50618,12.38,4.93,7.94,14.34
50619,11.63,4.93,7.94,14.34
50620,11.63,5.3,7.94,14.34
50621,11.63,5.3,7.94,14.34
50622,11.63,5.3,7.94,14.34
50623,11.63,5.3,7.94,14.34
50624,11.63,5.3,7.94,14.34
50625,11.63,5.7,7.94,14.34
50626,11.63,5.7,7.94,16.23
50627,11.63,5.7,7.94,16.23
50628,11.63,5.7,7.94,16.23
50629,11.63,5.7,7.94,16.23
50630,11.63,5.7,7.94,16.23
50631,11.63,5.7,7.94,16.23
50632,12.2,4.73,7.94,16.23
50633,12.2,4.73,7.94,16.23
50634,12.2,4.73,7.94,16.23
50635,12.2,4.73,7.94,16.23
50636,12.2,4.73,7.94,16.23
50637,12.2,4.73,7.94,16.23
50638,12.2,4.73,7.94,16.23
50639,12.2,4.73,7.94,16.23
50640,12.2,4.73,7.94,16.23
50641,12.2,4.73,7.94,16.23
50642,12.2,4.73,7.94,16.23
50643,12.2,4.73,7.94,16.23
50644,12.2,5.67,7.94,16.23
50645,12.2,5.67,7.94,16.23
50646,12.2,5.67,7.94,16.23
50647,12.2,5.67,7.94,16.23
50648,12.2,5.67,7.94,16.23
50649,12.2,5.67,7.94,16.23
50650,12.2,5.49,7.94,16.23
50651,12.2,5.49,7.94,16.23
50652,12.2,5.49,7.94,16.23
50653,12.2,5.49,7.94,16.23
50654,12.2,5.49,7.94,16.23
50655,12.2,5.49,7.94,16.23
50656,12.2,5.49,7.94,16.23
50657,12.2,5.09,7.94,16.23
50658,12.2,5.09,7.94,16.23
50659,12.2,5.09,7.94,16.23
50660,12.2,5.09,7.94,16.23
50661,12.2,5.09,7.94,16.23
50662,12.2,4.98,7.94,16.23
50663,12.2,4.98,7.94,16.23
50664,12.2,4.98,7.94,16.23
50665,12.2,4.98,7.94,16.23
50666,12.2,4.98,7.94,16.23
50667,12.2,4.98,7.94,16.23
50668,12.2,4.98,7.94,16.23
50669,12.2,4.86,7.94,16.23
50670,12.2,4.86,7.94,16.23
50671,12.2,4.86,7.94,16.23
50672,12.2,4.86,7.94,16.23
50673,12.2,4.86,7.94,16.23
50674,11.89,4.86,7.94,16.23
50675,11.89,5.55,7.94,16.23
