time,lane_exit_A,lane_exit_C,lane_exit_D,lane_exit_E
46236,14.32,25.94,3.22,13.56
46237,14.32,25.94,3.76,13.56
46238,14.32,25.94,3.76,13.56
46239,14.32,25.94,3.76,14.31
46240,14.32,25.94,3.76,14.31
46241,14.32,25.94,3.76,14.31
46242,14.32,25.94,3.76,14.31
46243,14.32,25.94,3.09,14.31
46244,14.32,25.94,3.09,13.93
46245,14.32,25.94,3.09,13.93
46246,14.32,25.94,3.09,13.93
46247,14.32,25.94,3.09,13.93
46248,14.32,25.94,3.09,14.3
46249,14.32,21.92,3.09,14.3
46250,14.32,21.92,3.37,14.3
46251,14.32,21.92,3.37,14.3
46252,14.32,21.92,3.37,15.64
46253,14.32,21.92,3.37,15.64
46254,14.32,21.92,3.37,15.64
46255,14.61,21.92,3.37,15.64
46256,14.61,21.92,3.37,15.64
46257,14.61,21.92,3.37,15.64
46258,14.61,21.92,2.9,15.64
46259,14.61,21.92,2.9,15.64
46260,14.61,21.92,2.9,15.64
46261,14.61,21.92,2.9,15.64
46262,14.61,21.92,2.9,15.64
46263,14.61,21.92,2.9,15.64
46264,14.61,21.92,2.58,15.64
46265,14.61,21.92,2.58,15.64
46266,14.61,21.92,2.58,15.64
46267,14.61,21.92,2.58,15.64
46268,14.61,21.92,2.58,15.64
46269,14.61,21.92,3.86,15.64
46270,14.61,21.92,3.86,15.64
46271,14.61,21.92,3.86,15.64
46272,14.61,21.92,3.86,15.64
46273,14.61,21.92,3.86,15.64
46274,14.61,21.92,3.86,15.64
46275,14.61,20.31,3.86,15.64
46276,14.61,20.31,3.86,15.64
46277,14.61,20.31,3.67,15.64
46278,14.61,20.31,3.67,15.64
46279,14.61,20.31,3.67,15.64
46280,14.61,20.31,3.67,15.64
46281,14.61,20.31,3.67,15.64
46282,14.61,20.31,3.67,15.64
46283,14.61,20.31,3.67,15.64
46284,14.61,20.31,2.94,15.64
46285,14.61,20.31,2.94,15.64
46286,14.61,20.31,2.94,15.64
46287,14.12,20.31,2.94,15.64
46288,14.12,20.31,2.94,15.64
46289,14.12,20.31,2.94,15.64
46290,14.12,20.31,2.94,15.64
46291,14.12,20.31,2.94,15.64
46292,14.12,20.31,3.25,15.64
46293,14.12,20.31,3.25,15.64
46294,14.12,20.31,3.25,15.64
46295,14.12,20.31,3.25,15.64
46296,14.12,20.31,3.25,15.64
46297,17.59,20.31,3.25,15.64
46298,17.59,20.31,2.92,15.64
46299,17.59,20.31,2.92,15.64
46300,17.59,20.31,2.92,15.64
46301,17.59,20.31,2.92,15.64
46302,17.59,20.31,2.92,15.64
46303,17.59,20.31,2.92,15.64
46304,17.59,20.31,2.92,15.64
46305,17.59,20.31,2.92,15.64
46306,17.59,20.31,2.92,15.64
46307,17.59,20.31,2.92,15.64
46308,17.59,20.31,2.92,15.64
46309,17.59,20.31,2.92,15.64
46310,17.59,20.31,2.92,15.64
46311,17.59,20.31,2.92,15.64
46312,17.59,20.31,2.92,15.64
46313,17.59,20.31,2.88,15.64
46314,17.59,20.31,2.88,15.64
46315,17.59,20.31,2.88,15.64
46316,17.59,20.31,2.88,15.64
46317,17.59,20.31,2.88,15.64
46318,17.59,20.31,2.88,15.64
46319,17.59,20.31,2.88,15.64
46320,17.59,20.31,3.39,15.64
46321,17.59,20.31,3.39,15.64
46322,17.59,20.31,3.39,15.64
46323,17.59,20.31,3.39,15.64
46324,17.59,20.31,3.39,15.64
46325,17.59,20.31,3.39,15.64
46326,17.59,20.31,3.39,15.64
46327,17.59,20.31,3.39,15.64
46328,17.59,20.31,3.39,15.64
46329,17.59,20.31,3.2,15.64
46330,17.59,20.31,3.2,15.64
46331,17.59,20.31,3.2,15.64
46332,17.59,20.31,3.2,15.64
46333,17.59,20.31,3.2,15.64
46334,17.59,20.31,3.2,15.64
46335,17.59,23.42,3.2,15.64
46336,17.59,23.42,3.2,15.64
46337,17.59,23.42,2.59,15.64
46338,17.59,23.42,2.59,15.64
46339,17.59,23.42,2.59,15.64
46340,17.59,23.42,2.59,15.64
46341,17.59,23.42,2.59,15.64
46342,17.59,23.42,2.52,15.64
46343,17.59,23.42,2.52,15.64
46344,17.59,23.42,2.52,15.64
46345,17.59,23.42,2.52,15.64
46346,17.59,23.42,2.52,15.64
46347,17.59,23.42,2.52,15.64
46348,17.59,23.42,2.52,15.64
46349,17.59,23.42,2.52,15.64
46350,17.59,23.42,2.18,15.63
46351,17.59,23.42,2.18,15.63
46352,17.59,23.42,2.18,15.63
46353,17.59,23.42,2.18,15.63
46354,17.59,23.42,2.18,14.74
46355,17.59,26.66,2.18,14.74
46356,17.59,26.66,3.37,14.74
46357,17.59,26.66,3.37,14.74
46358,17.59,26.66,3.37,14.74
46359,17.59,26.66,3.37,14.74
46360,17.59,26.66,3.37,14.74
46361,17.59,26.66,3.37,15.21
46362,17.59,26.66,3.37,15.21
46363,17.59,26.66,3.37,15.21
46364,17.59,26.66,3.37,15.21
46365,17.59,26.66,2.41,16.21
46366,17.59,26.66,2.41,16.21
46367,17.59,26.66,2.41,16.21
46368,17.59,26.66,2.41,16.21
46369,17.59,26.66,2.41,16.21
46370,17.59,26.66,2.41,16.21
46371,17.59,26.66,2.41,15.34
46372,17.59,26.66,2.9,15.34
46373,17.59,26.66,2.9,15.34
46374,17.59,26.66,2.9,15.34
46375,17.59,26.66,2.9,15.34
46376,17.59,26.66,2.9,15.34
46377,17.59,26.66,2.9,15.34
46378,17.59,26.66,2.39,15.34
46379,17.59,26.66,2.39,15.34
46380,17.59,26.66,2.39,20.18
46381,17.59,26.66,2.39,20.18
46382,17.59,26.66,2.39,20.18
46383,17.59,26.66,2.39,20.18
46384,17.59,26.66,3.11,20.18
46385,17.59,26.66,3.11,20.18
46386,17.59,26.66,3.11,20.18
46387,17.59,26.66,3.11,20.18
46388,17.59,26.66,3.11,20.18
46389,17.59,26.66,3.11,20.18
46390,17.59,26.66,2.65,20.18
46391,17.59,26.66,2.65,20.18
46392,17.59,26.66,2.65,20.18
46393,17.59,26.66,2.65,20.18
46394,17.59,26.66,2.65,20.18
46395,17.59,26.66,2.65,20.18
46396,17.59,26.66,2.65,20.18
46397,17.59,26.66,2.47,20.18
46398,17.59,26.66,2.47,20.18
46399,17.59,26.66,2.47,20.18
46400,17.59,26.66,2.47,20.18
46401,17.59,26.66,2.47,20.18
46402,17.59,26.66,2.46,20.18
46403,17.59,26.66,2.46,20.18
46404,17.59,26.66,2.46,20.18
46405,17.59,26.66,2.46,20.18
46406,17.59,26.66,2.46,20.18
46407,17.59,26.66,2.46,20.18
46408,17.59,26.66,2.46,20.18
46409,17.59,26.66,2.46,20.18
46410,17.59,26.66,2.46,20.18
46411,17.59,26.66,3.31,20.18
46412,17.59,26.66,3.31,20.18
46413,17.59,26.66,3.31,20.18
46414,17.59,26.66,3.31,20.18
46415,17.59,26.66,3.31,20.18
46416,17.59,26.66,3.31,20.18
46417,17.59,26.66,3.31,20.18
46418,14.98,26.66,3.05,20.18
46419,14.98,26.66,3.05,20.18
46420,14.98,26.66,3.05,20.18
46421,14.98,26.66,3.05,20.18
46422,14.98,26.66,3.05,20.18
